"","compound","CAS","Clint","unit.Clint","method.Clint","reference.Clint","original.reference.Clint","unit.conc.enzymes.Clint","X","conc.enzymes.Clint","Culture.condition","Culture.material","Culture.medium","Hepatocytes","HEPES.added","Incubation.volume..mL.","L.glutamine.Glutamax.added","Medium.movement","Other.constituents.added.","Sampling","Serum.albumin.added","Source","Species","Use.CO2.incubator","scaling.factor","method.phys.chem.Fup","Fup","Fut","method.Fup","reference.Fup","original.reference.Fup","ionization","pKa1","pKa2","logP","logD","method.phys.chem","quat.nitrogen","frac.unionized","frac.ionized.acid","frac.ionized.base","type","Kpad","Kpbo","Kpbr","Kpgu","Kphe","Kpki","Kpli","Kplu","Kpmu","Kpsk","Kpsp","method.partition","Fuinc","method.Fuinc"
"292","Prednisolone","50-24-8",3.6,"ul/min/10^6 cells","hep","Louisse 2020","Yamagata.et.al...2017","10^6 cell/ml",321,1,"suspension","96-well plate","KHB","primary","no",0.1,"no","shaking","no","medium + cells","yes","cryopreserved","human","yes",117.5,"ChemAxon",0.44758211877049,0.618385807570828,"in silico","LobellSivarajah","LobellSivarajah","diproticAcid",12.59,13.87,1.27,1.27,"ChemAxon","no",0.999993543497208,6.45650279151866e-06,0,4,0.506317771836212,0.820862243566401,0.880644469935052,0.779588839240918,1.11130463559354,0.685112522748786,0.669250456606447,0.390767826799193,0.469021632046545,0.742500695986238,0.497459160097665,"RodgersRowland",0.931,"in silico"
"293","Prednisolone","50-24-8",8.49,"ul/min/10^6 cells","hep","Louisse 2020","Zanelli.et.al...2012_1","10^6 cell/ml",337,0.25,"suspension","96-well plate","WME","HepaRG","no",0.125,"no","shaking","no","medium + cells","no","cryopreserved","human","no",117.5,"ChemAxon",0.44758211877049,0.618385807570828,"in silico","LobellSivarajah","LobellSivarajah","diproticAcid",12.59,13.87,1.27,1.27,"ChemAxon","no",0.999993543497208,6.45650279151866e-06,0,4,0.506317771836212,0.820862243566401,0.880644469935052,0.779588839240918,1.11130463559354,0.685112522748786,0.669250456606447,0.390767826799193,0.469021632046545,0.742500695986238,0.497459160097665,"RodgersRowland",0.982,"in silico"
"294","Prednisolone","50-24-8",28.3,"ul/min/10^6 cells","hep","Louisse 2020","Zanelli.et.al...2012_2","10^6 cell/ml",353,0.25,"suspension","96-well plate","WME","primary","no",0.125,"no","shaking","no","medium + cells","no","cryopreserved","human","no",117.5,"ChemAxon",0.44758211877049,0.618385807570828,"in silico","LobellSivarajah","LobellSivarajah","diproticAcid",12.59,13.87,1.27,1.27,"ChemAxon","no",0.999993543497208,6.45650279151866e-06,0,4,0.506317771836212,0.820862243566401,0.880644469935052,0.779588839240918,1.11130463559354,0.685112522748786,0.669250456606447,0.390767826799193,0.469021632046545,0.742500695986238,0.497459160097665,"RodgersRowland",0.982,"in silico"
"295","Quinidine","56-54-2",7,"ul/min/10^6 cells","hep","Louisse 2020","Brown.et.al...2007","10^6 cell/ml",51,0.25,"suspension","24-well plate","KHB","primary","no",0.25,"no","shaking","no","medium + cells","no","cryopreserved","human","yes",117.5,"ChemAxon",0.455623014414631,0.626017876747925,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",13.89,9.05,2.51,0.86,"ChemAxon","no",0.0218969984930771,3.23593552287171e-07,0.978103001351767,6,13.1705247845648,2.21252933425754,39.788940274237,7.55310350704081,6.88761057154938,8.23141129538721,5.8039084150874,3.35948011259939,4.46359192365713,27.1977032941838,4.47004166797278,"RodgersRowland",0.953,"in silico"
"296","Quinidine","56-54-2",8.4,"ul/min/10^6 cells","hep","Louisse 2020","Heinle.et.al...2015","10^6 cell/ml",140,0.5,"suspension","384-well plate","WME","primary","yes",0.025,"yes","shaking","no","medium + cells","no","cryopreserved","human","no",117.5,"ChemAxon",0.455623014414631,0.626017876747925,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",13.89,9.05,2.51,0.86,"ChemAxon","no",0.0218969984930771,3.23593552287171e-07,0.978103001351767,6,13.1705247845648,2.21252933425754,39.788940274237,7.55310350704081,6.88761057154938,8.23141129538721,5.8039084150874,3.35948011259939,4.46359192365713,27.1977032941838,4.47004166797278,"RodgersRowland",0.911,"in silico"
"297","Quinidine","56-54-2",0.6,"ul/min/10^6 cells","hep","Louisse 2020","Hultman.et.al...2016","10^6 cell/ml",151,0.3,"plated","96-well plate","non-defined commercial medium","primary co-culture","no",0.1,"no","no","no","medium","no","cryopreserved","human","yes",117.5,"ChemAxon",0.455623014414631,0.626017876747925,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",13.89,9.05,2.51,0.86,"ChemAxon","no",0.0218969984930771,3.23593552287171e-07,0.978103001351767,6,13.1705247845648,2.21252933425754,39.788940274237,7.55310350704081,6.88761057154938,8.23141129538721,5.8039084150874,3.35948011259939,4.46359192365713,27.1977032941838,4.47004166797278,"RodgersRowland",0.945,"in silico"
"298","Quinidine","56-54-2",0.61,"ul/min/10^6 cells","hep","Louisse 2020","Shibata.et.al...2002","10^6 cell/ml",232,1,"suspension","96-well plate","serum","primary","no",0.05,"no","shaking","no","medium + cells","yes","cryopreserved","human","yes",117.5,"ChemAxon",0.455623014414631,0.626017876747925,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",13.89,9.05,2.51,0.86,"ChemAxon","no",0.0218969984930771,3.23593552287171e-07,0.978103001351767,6,13.1705247845648,2.21252933425754,39.788940274237,7.55310350704081,6.88761057154938,8.23141129538721,5.8039084150874,3.35948011259939,4.46359192365713,27.1977032941838,4.47004166797278,"RodgersRowland",0.836,"in silico"
"299","Quinidine","56-54-2",4.5,"ul/min/10^6 cells","hep","Louisse 2020","Sohlenius.Sternbeck.et.al...2010","10^6 cell/ml",265,1,"suspension","96-well plate","WME","primary","no",0.1,"no","shaking","no","medium + cells","no","cryopreserved","human","yes",117.5,"ChemAxon",0.455623014414631,0.626017876747925,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",13.89,9.05,2.51,0.86,"ChemAxon","no",0.0218969984930771,3.23593552287171e-07,0.978103001351767,6,13.1705247845648,2.21252933425754,39.788940274237,7.55310350704081,6.88761057154938,8.23141129538721,5.8039084150874,3.35948011259939,4.46359192365713,27.1977032941838,4.47004166797278,"RodgersRowland",0.836,"in silico"
"300","Quinidine","56-54-2",3.2,"ul/min/10^6 cells","hep","Louisse 2020","Sohlenius.Sternbeck.et.al...2012","10^6 cell/ml",289,1,"suspension","96-well plate","WME","primary","no",0.1,"no","shaking","no","medium + cells","no","cryopreserved","human","yes",117.5,"ChemAxon",0.455623014414631,0.626017876747925,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",13.89,9.05,2.51,0.86,"ChemAxon","no",0.0218969984930771,3.23593552287171e-07,0.978103001351767,6,13.1705247845648,2.21252933425754,39.788940274237,7.55310350704081,6.88761057154938,8.23141129538721,5.8039084150874,3.35948011259939,4.46359192365713,27.1977032941838,4.47004166797278,"RodgersRowland",0.836,"in silico"
"301","Quinidine","56-54-2",2,"ul/min/10^6 cells","hep","Louisse 2020","Yamagata.et.al...2017","10^6 cell/ml",323,1,"suspension","96-well plate","KHB","primary","no",0.1,"no","shaking","no","medium + cells","yes","cryopreserved","human","yes",117.5,"ChemAxon",0.455623014414631,0.626017876747925,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",13.89,9.05,2.51,0.86,"ChemAxon","no",0.0218969984930771,3.23593552287171e-07,0.978103001351767,6,13.1705247845648,2.21252933425754,39.788940274237,7.55310350704081,6.88761057154938,8.23141129538721,5.8039084150874,3.35948011259939,4.46359192365713,27.1977032941838,4.47004166797278,"RodgersRowland",0.836,"in silico"
"302","Quinidine","56-54-2",20.3,"ul/min/10^6 cells","hep","Louisse 2020","Zanelli.et.al...2012_1","10^6 cell/ml",338,0.25,"suspension","96-well plate","WME","HepaRG","no",0.125,"no","shaking","no","medium + cells","no","cryopreserved","human","no",117.5,"ChemAxon",0.455623014414631,0.626017876747925,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",13.89,9.05,2.51,0.86,"ChemAxon","no",0.0218969984930771,3.23593552287171e-07,0.978103001351767,6,13.1705247845648,2.21252933425754,39.788940274237,7.55310350704081,6.88761057154938,8.23141129538721,5.8039084150874,3.35948011259939,4.46359192365713,27.1977032941838,4.47004166797278,"RodgersRowland",0.953,"in silico"
"303","Quinidine","56-54-2",13.5,"ul/min/10^6 cells","hep","Louisse 2020","Zanelli.et.al...2012_2","10^6 cell/ml",355,0.25,"suspension","96-well plate","WME","primary","no",0.125,"no","shaking","no","medium + cells","no","cryopreserved","human","no",117.5,"ChemAxon",0.455623014414631,0.626017876747925,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",13.89,9.05,2.51,0.86,"ChemAxon","no",0.0218969984930771,3.23593552287171e-07,0.978103001351767,6,13.1705247845648,2.21252933425754,39.788940274237,7.55310350704081,6.88761057154938,8.23141129538721,5.8039084150874,3.35948011259939,4.46359192365713,27.1977032941838,4.47004166797278,"RodgersRowland",0.953,"in silico"
"304","Quinidine","56-54-2",3.75,"ul/min/10^6 cells","hep","Louisse 2020","Zanelli.et.al...2019","10^6 cell/ml",363,1,"suspension","96-well plate","KHB","primary","no",0.05,"no","shaking","no","medium + cells","yes","cryopreserved","human","yes",117.5,"ChemAxon",0.455623014414631,0.626017876747925,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",13.89,9.05,2.51,0.86,"ChemAxon","no",0.0218969984930771,3.23593552287171e-07,0.978103001351767,6,13.1705247845648,2.21252933425754,39.788940274237,7.55310350704081,6.88761057154938,8.23141129538721,5.8039084150874,3.35948011259939,4.46359192365713,27.1977032941838,4.47004166797278,"RodgersRowland",0.836,"in silico"
"305","Sildenafil","139755-83-2",9.7,"ul/min/10^6 cells","hep","Louisse 2020","Bonn.et.al...2016_1","10^6 cell/ml",27,0.67,"suspension","24-well plate","non-defined commercial medium","primary","no",0.6,"no","shaking","no","medium","no","cryopreserved","human","yes",117.5,"ChemAxon",0.303630181902522,0.46582257164283,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",11.14,5.99,1.87,1.16,"ChemAxon","no",0.962383800419761,0.000181936978773334,0.0374476325364447,6,1.34865534192132,1.76067516736788,1.59623383477428,1.38493208568088,2.23312296577236,1.13623898375251,1.11610333139442,0.359541752341381,0.584795378377325,1.3412385470642,0.626350411940518,"RodgersRowland",0.955,"in silico"
"306","Sildenafil","139755-83-2",5.3,"ul/min/10^6 cells","hep","Louisse 2020","Bonn.et.al...2016_2","10^6 cell/ml",32,0.36,"plated","96-well plate","non-defined commercial medium","HepaRG","no",0.2,"no","no","no","medium","no","cryopreserved","human","yes",117.5,"ChemAxon",0.303630181902522,0.46582257164283,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",11.14,5.99,1.87,1.16,"ChemAxon","no",0.962383800419761,0.000181936978773334,0.0374476325364447,6,1.34865534192132,1.76067516736788,1.59623383477428,1.38493208568088,2.23312296577236,1.13623898375251,1.11610333139442,0.359541752341381,0.584795378377325,1.3412385470642,0.626350411940518,"RodgersRowland",0.975,"in silico"
"307","Sildenafil","139755-83-2",7,"ul/min/10^6 cells","hep","Louisse 2020","Bonn.et.al...2016_3","10^6 cell/ml",40,1,"plated","96-well plate","L-15 medium","primary","no",0.25,"no","shaking","no","medium + cells","no","cryopreserved","human","no",117.5,"ChemAxon",0.303630181902522,0.46582257164283,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",11.14,5.99,1.87,1.16,"ChemAxon","no",0.962383800419761,0.000181936978773334,0.0374476325364447,6,1.34865534192132,1.76067516736788,1.59623383477428,1.38493208568088,2.23312296577236,1.13623898375251,1.11610333139442,0.359541752341381,0.584795378377325,1.3412385470642,0.626350411940518,"RodgersRowland",0.935,"in silico"
"308","Sildenafil","139755-83-2",6.2,"ul/min/10^6 cells","hep","Louisse 2020","Bonn.et.al...2016_4","10^6 cell/ml",47,0.313,"plated","24-well plate","non-defined commercial medium","primary co-culture","no",0.6,"no","no","no","medium","no","cryopreserved","human","no",117.5,"ChemAxon",0.303630181902522,0.46582257164283,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",11.14,5.99,1.87,1.16,"ChemAxon","no",0.962383800419761,0.000181936978773334,0.0374476325364447,6,1.34865534192132,1.76067516736788,1.59623383477428,1.38493208568088,2.23312296577236,1.13623898375251,1.11610333139442,0.359541752341381,0.584795378377325,1.3412385470642,0.626350411940518,"RodgersRowland",0.979,"in silico"
"309","Sildenafil","139755-83-2",6.2,"ul/min/10^6 cells","hep","Louisse 2020","Chao.et.al..2009_1","10^6 cell/ml",70,0.1,"plated","96-well plate","non-defined commercial medium","primary","no",0.1,"no","shaking","no","medium","no","cryopreserved","human","yes",117.5,"ChemAxon",0.303630181902522,0.46582257164283,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",11.14,5.99,1.87,1.16,"ChemAxon","no",0.962383800419761,0.000181936978773334,0.0374476325364447,6,1.34865534192132,1.76067516736788,1.59623383477428,1.38493208568088,2.23312296577236,1.13623898375251,1.11610333139442,0.359541752341381,0.584795378377325,1.3412385470642,0.626350411940518,"RodgersRowland",0.993,"in silico"
"310","Sildenafil","139755-83-2",2.7,"ul/min/10^6 cells","hep","Louisse 2020","Chao.et.al..2009_2","10^6 cell/ml",87,0.1,"plated","96-well plate","non-defined commercial medium","primary","no",0.1,"no","shaking","no","medium","yes","cryopreserved","human","yes",117.5,"ChemAxon",0.303630181902522,0.46582257164283,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",11.14,5.99,1.87,1.16,"ChemAxon","no",0.962383800419761,0.000181936978773334,0.0374476325364447,6,1.34865534192132,1.76067516736788,1.59623383477428,1.38493208568088,2.23312296577236,1.13623898375251,1.11610333139442,0.359541752341381,0.584795378377325,1.3412385470642,0.626350411940518,"RodgersRowland",0.993,"in silico"
"311","Sildenafil","139755-83-2",5,"ul/min/10^6 cells","hep","Louisse 2020","Chao.et.al..2009_3","10^6 cell/ml",103,0.1,"plated","96-well plate","non-defined commercial medium","primary","no",0.1,"no","shaking","no","medium","yes","cryopreserved","human","yes",117.5,"ChemAxon",0.303630181902522,0.46582257164283,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",11.14,5.99,1.87,1.16,"ChemAxon","no",0.962383800419761,0.000181936978773334,0.0374476325364447,6,1.34865534192132,1.76067516736788,1.59623383477428,1.38493208568088,2.23312296577236,1.13623898375251,1.11610333139442,0.359541752341381,0.584795378377325,1.3412385470642,0.626350411940518,"RodgersRowland",0.993,"in silico"
"312","Sildenafil","139755-83-2",5.3,"ul/min/10^6 cells","hep","Louisse 2020","Chao.et.al..2009_4","10^6 cell/ml",119,0.1,"plated","96-well plate","non-defined commercial medium","primary","no",0.1,"no","shaking","no","medium","yes","cryopreserved","human","yes",117.5,"ChemAxon",0.303630181902522,0.46582257164283,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",11.14,5.99,1.87,1.16,"ChemAxon","no",0.962383800419761,0.000181936978773334,0.0374476325364447,6,1.34865534192132,1.76067516736788,1.59623383477428,1.38493208568088,2.23312296577236,1.13623898375251,1.11610333139442,0.359541752341381,0.584795378377325,1.3412385470642,0.626350411940518,"RodgersRowland",0.993,"in silico"
"313","Sildenafil","139755-83-2",13.1,"ul/min/10^6 cells","hep","Louisse 2020","Hultman.et.al...2016","10^6 cell/ml",152,0.3,"plated","96-well plate","non-defined commercial medium","primary co-culture","no",0.1,"no","no","no","medium","no","cryopreserved","human","yes",117.5,"ChemAxon",0.303630181902522,0.46582257164283,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",11.14,5.99,1.87,1.16,"ChemAxon","no",0.962383800419761,0.000181936978773334,0.0374476325364447,6,1.34865534192132,1.76067516736788,1.59623383477428,1.38493208568088,2.23312296577236,1.13623898375251,1.11610333139442,0.359541752341381,0.584795378377325,1.3412385470642,0.626350411940518,"RodgersRowland",0.979,"in silico"
"314","Sildenafil","139755-83-2",0.67,"ul/min/10^6 cells","hep","Louisse 2020","Kidambi.et.al...2009","10^6 cell/ml",169,1,"suspension","microcentrifuge tube","DMEM","primary","no",0.5,"no","shaking","yes","medium + cells","yes","fresh","human","yes",117.5,"ChemAxon",0.303630181902522,0.46582257164283,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",11.14,5.99,1.87,1.16,"ChemAxon","no",0.962383800419761,0.000181936978773334,0.0374476325364447,6,1.34865534192132,1.76067516736788,1.59623383477428,1.38493208568088,2.23312296577236,1.13623898375251,1.11610333139442,0.359541752341381,0.584795378377325,1.3412385470642,0.626350411940518,"RodgersRowland",0.935,"in silico"
"315","Sildenafil","139755-83-2",5.2,"ul/min/10^6 cells","hep","Louisse 2020","Lau.et.al...2002","10^6 cell/ml",187,1,"suspension","24-well plate","Waymouth's medium","primary","no",1,"yes","no","no","medium + cells","no","cryopreserved","human","yes",117.5,"ChemAxon",0.303630181902522,0.46582257164283,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",11.14,5.99,1.87,1.16,"ChemAxon","no",0.962383800419761,0.000181936978773334,0.0374476325364447,6,1.34865534192132,1.76067516736788,1.59623383477428,1.38493208568088,2.23312296577236,1.13623898375251,1.11610333139442,0.359541752341381,0.584795378377325,1.3412385470642,0.626350411940518,"RodgersRowland",0.935,"in silico"
"316","Sildenafil","139755-83-2",8.1,"ul/min/10^6 cells","hep","Louisse 2020","Sohlenius.Sternbeck.et.al...2010","10^6 cell/ml",266,1,"suspension","96-well plate","WME","primary","no",0.1,"no","shaking","no","medium + cells","no","cryopreserved","human","yes",117.5,"ChemAxon",0.303630181902522,0.46582257164283,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",11.14,5.99,1.87,1.16,"ChemAxon","no",0.962383800419761,0.000181936978773334,0.0374476325364447,6,1.34865534192132,1.76067516736788,1.59623383477428,1.38493208568088,2.23312296577236,1.13623898375251,1.11610333139442,0.359541752341381,0.584795378377325,1.3412385470642,0.626350411940518,"RodgersRowland",0.935,"in silico"
"317","Sildenafil","139755-83-2",13.4,"ul/min/10^6 cells","hep","Louisse 2020","Sohlenius.Sternbeck.et.al...2012","10^6 cell/ml",290,1,"suspension","96-well plate","WME","primary","no",0.1,"no","shaking","no","medium + cells","no","cryopreserved","human","yes",117.5,"ChemAxon",0.303630181902522,0.46582257164283,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",11.14,5.99,1.87,1.16,"ChemAxon","no",0.962383800419761,0.000181936978773334,0.0374476325364447,6,1.34865534192132,1.76067516736788,1.59623383477428,1.38493208568088,2.23312296577236,1.13623898375251,1.11610333139442,0.359541752341381,0.584795378377325,1.3412385470642,0.626350411940518,"RodgersRowland",0.935,"in silico"
"318","Sildenafil","139755-83-2",11,"ul/min/10^6 cells","hep","Louisse 2020","Yamagata.et.al...2017","10^6 cell/ml",324,1,"suspension","96-well plate","KHB","primary","no",0.1,"no","shaking","no","medium + cells","yes","cryopreserved","human","yes",117.5,"ChemAxon",0.303630181902522,0.46582257164283,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",11.14,5.99,1.87,1.16,"ChemAxon","no",0.962383800419761,0.000181936978773334,0.0374476325364447,6,1.34865534192132,1.76067516736788,1.59623383477428,1.38493208568088,2.23312296577236,1.13623898375251,1.11610333139442,0.359541752341381,0.584795378377325,1.3412385470642,0.626350411940518,"RodgersRowland",0.935,"in silico"
"319","Sildenafil","139755-83-2",14.8,"ul/min/10^6 cells","hep","Louisse 2020","Zanelli.et.al...2012_2","10^6 cell/ml",356,0.25,"suspension","96-well plate","WME","primary","no",0.125,"no","shaking","no","medium + cells","no","cryopreserved","human","no",117.5,"ChemAxon",0.303630181902522,0.46582257164283,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",11.14,5.99,1.87,1.16,"ChemAxon","no",0.962383800419761,0.000181936978773334,0.0374476325364447,6,1.34865534192132,1.76067516736788,1.59623383477428,1.38493208568088,2.23312296577236,1.13623898375251,1.11610333139442,0.359541752341381,0.584795378377325,1.3412385470642,0.626350411940518,"RodgersRowland",0.983,"in silico"
"320","S-warfarin","5543-57-7",0.21,"ul/min/10^6 cells","hep","Louisse 2020","Bonn.et.al...2016_2","10^6 cell/ml",33,0.36,"plated","96-well plate","non-defined commercial medium","HepaRG","no",0.2,"no","no","no","medium","no","cryopreserved","human","yes",117.5,"ChemAxon",0.0377353627644947,0.0727263695899672,"in silico","LobellSivarajah","LobellSivarajah","monoproticAcid",5.56,NA,2.74,0.94,"ChemAxon","no",0.0142484450164782,0.985751554983522,0,2,0.0460002123826436,0.068801065848212,0.051947749496701,0.0930065437646226,0.105278735505936,0.0788521800237383,0.0592559134407235,0.100854420260402,0.0429156919286721,0.138444063220597,0.0583292850863644,"RodgersRowland",0.978,"in silico"
"321","S-warfarin","5543-57-7",0.71,"ul/min/10^6 cells","hep","Louisse 2020","Bonn.et.al...2016_4","10^6 cell/ml",48,0.313,"plated","24-well plate","non-defined commercial medium","primary co-culture","no",0.6,"no","no","no","medium","no","cryopreserved","human","no",117.5,"ChemAxon",0.0377353627644947,0.0727263695899672,"in silico","LobellSivarajah","LobellSivarajah","monoproticAcid",5.56,NA,2.74,0.94,"ChemAxon","no",0.0142484450164782,0.985751554983522,0,2,0.0460002123826436,0.068801065848212,0.051947749496701,0.0930065437646226,0.105278735505936,0.0788521800237383,0.0592559134407235,0.100854420260402,0.0429156919286721,0.138444063220597,0.0583292850863644,"RodgersRowland",0.981,"in silico"
"322","S-warfarin","5543-57-7",1,"ul/min/10^6 cells","hep","Louisse 2020","Brown.et.al...2007.2","10^6 cell/ml",54,1,"suspension","24-well plate","KHB","primary","no",0.25,"no","shaking","no","medium + cells","no","cryopreserved","human","yes",117.5,"ChemAxon",0.0377353627644947,0.0727263695899672,"in silico","LobellSivarajah","LobellSivarajah","monoproticAcid",5.56,NA,2.74,0.94,"ChemAxon","no",0.0142484450164782,0.985751554983522,0,2,0.0460002123826436,0.068801065848212,0.051947749496701,0.0930065437646226,0.105278735505936,0.0788521800237383,0.0592559134407235,0.100854420260402,0.0429156919286721,0.138444063220597,0.0583292850863644,"RodgersRowland",0.941,"in silico"
"323","S-warfarin","5543-57-7",0.6,"ul/min/10^6 cells","hep","Louisse 2020","Hultman.et.al...2016","10^6 cell/ml",153,0.3,"plated","96-well plate","non-defined commercial medium","primary co-culture","no",0.1,"no","no","no","medium","no","cryopreserved","human","yes",117.5,"ChemAxon",0.0377353627644947,0.0727263695899672,"in silico","LobellSivarajah","LobellSivarajah","monoproticAcid",5.56,NA,2.74,0.94,"ChemAxon","no",0.0142484450164782,0.985751554983522,0,2,0.0460002123826436,0.068801065848212,0.051947749496701,0.0930065437646226,0.105278735505936,0.0788521800237383,0.0592559134407235,0.100854420260402,0.0429156919286721,0.138444063220597,0.0583292850863644,"RodgersRowland",0.982,"in silico"
"324","S-warfarin","5543-57-7",6.93,"ul/min/10^6 cells","hep","Louisse 2020","Zanelli.et.al...2012_2","10^6 cell/ml",357,0.25,"suspension","96-well plate","WME","primary","no",0.125,"no","shaking","no","medium + cells","no","cryopreserved","human","no",117.5,"ChemAxon",0.0377353627644947,0.0727263695899672,"in silico","LobellSivarajah","LobellSivarajah","monoproticAcid",5.56,NA,2.74,0.94,"ChemAxon","no",0.0142484450164782,0.985751554983522,0,2,0.0460002123826436,0.068801065848212,0.051947749496701,0.0930065437646226,0.105278735505936,0.0788521800237383,0.0592559134407235,0.100854420260402,0.0429156919286721,0.138444063220597,0.0583292850863644,"RodgersRowland",0.985,"in silico"
"325","Timolol","26839-75-8",2.2,"ul/min/10^6 cells","hep","Louisse 2020","Chao.et.al..2009_1","10^6 cell/ml",71,0.1,"plated","96-well plate","non-defined commercial medium","primary","no",0.1,"no","shaking","no","medium","no","cryopreserved","human","yes",117.5,"ChemAxon",0.748797932364451,0.856357293780699,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",14.08,9.76,1.34,-0.97,"ChemAxon","no",0.00434618652615255,2.08929569534e-07,0.995653813469901,6,7.19515741587826,1.57206597361605,22.5904956605171,4.7932258636847,4.35686856213119,5.19048096292071,3.91640145308847,2.56351342993593,3.27299714750925,15.3949358715251,3.2545975393301,"RodgersRowland",0.992,"in silico"
"326","Timolol","26839-75-8",2.1,"ul/min/10^6 cells","hep","Louisse 2020","Chao.et.al..2009_2","10^6 cell/ml",88,0.1,"plated","96-well plate","non-defined commercial medium","primary","no",0.1,"no","shaking","no","medium","yes","cryopreserved","human","yes",117.5,"ChemAxon",0.748797932364451,0.856357293780699,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",14.08,9.76,1.34,-0.97,"ChemAxon","no",0.00434618652615255,2.08929569534e-07,0.995653813469901,6,7.19515741587826,1.57206597361605,22.5904956605171,4.7932258636847,4.35686856213119,5.19048096292071,3.91640145308847,2.56351342993593,3.27299714750925,15.3949358715251,3.2545975393301,"RodgersRowland",0.992,"in silico"
"327","Timolol","26839-75-8",2,"ul/min/10^6 cells","hep","Louisse 2020","Chao.et.al..2009_3","10^6 cell/ml",104,0.1,"plated","96-well plate","non-defined commercial medium","primary","no",0.1,"no","shaking","no","medium","yes","cryopreserved","human","yes",117.5,"ChemAxon",0.748797932364451,0.856357293780699,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",14.08,9.76,1.34,-0.97,"ChemAxon","no",0.00434618652615255,2.08929569534e-07,0.995653813469901,6,7.19515741587826,1.57206597361605,22.5904956605171,4.7932258636847,4.35686856213119,5.19048096292071,3.91640145308847,2.56351342993593,3.27299714750925,15.3949358715251,3.2545975393301,"RodgersRowland",0.992,"in silico"
"328","Timolol","26839-75-8",2,"ul/min/10^6 cells","hep","Louisse 2020","Chao.et.al..2009_4","10^6 cell/ml",120,0.1,"plated","96-well plate","non-defined commercial medium","primary","no",0.1,"no","shaking","no","medium","yes","cryopreserved","human","yes",117.5,"ChemAxon",0.748797932364451,0.856357293780699,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",14.08,9.76,1.34,-0.97,"ChemAxon","no",0.00434618652615255,2.08929569534e-07,0.995653813469901,6,7.19515741587826,1.57206597361605,22.5904956605171,4.7932258636847,4.35686856213119,5.19048096292071,3.91640145308847,2.56351342993593,3.27299714750925,15.3949358715251,3.2545975393301,"RodgersRowland",0.992,"in silico"
"329","Timolol","26839-75-8",2.09,"ul/min/10^6 cells","hep","Louisse 2020","Kidambi.et.al...2009","10^6 cell/ml",170,1,"suspension","microcentrifuge tube","DMEM","primary","no",0.5,"no","shaking","yes","medium + cells","yes","fresh","human","yes",117.5,"ChemAxon",0.748797932364451,0.856357293780699,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",14.08,9.76,1.34,-0.97,"ChemAxon","no",0.00434618652615255,2.08929569534e-07,0.995653813469901,6,7.19515741587826,1.57206597361605,22.5904956605171,4.7932258636847,4.35686856213119,5.19048096292071,3.91640145308847,2.56351342993593,3.27299714750925,15.3949358715251,3.2545975393301,"RodgersRowland",0.928,"in silico"
"330","Timolol","26839-75-8",0.69,"ul/min/10^6 cells","hep","Louisse 2020","Shibata.et.al...2002","10^6 cell/ml",233,1,"suspension","96-well plate","serum","primary","no",0.05,"no","shaking","no","medium + cells","yes","cryopreserved","human","yes",117.5,"ChemAxon",0.748797932364451,0.856357293780699,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",14.08,9.76,1.34,-0.97,"ChemAxon","no",0.00434618652615255,2.08929569534e-07,0.995653813469901,6,7.19515741587826,1.57206597361605,22.5904956605171,4.7932258636847,4.35686856213119,5.19048096292071,3.91640145308847,2.56351342993593,3.27299714750925,15.3949358715251,3.2545975393301,"RodgersRowland",0.928,"in silico"
