"","compound","CAS","method.Clint","conc.enzymes.Clint","Ka","Fa","method.KaFa","method.phys.chem.Fup","Fup","Fut","method.Fup","reference.Fup","original.reference.Fup","ionization","pKa1","pKa2","logP","logD","method.phys.chem","quat.nitrogen","frac.unionized","frac.ionized.acid","frac.ionized.base","type","Kpad","Kpbo","Kpbr","Kpgu","Kphe","Kpki","Kpli","Kplu","Kpmu","Kpsk","Kpsp","method.partition","scaling.factor","Clint","Fuinc","method.Fuinc"
"303","S-warfarin","5543-57-7","hep",0.36,1,1,"default",NA,0.006,0.0119284294234592,"in vitro","literature","Control and Measurement of Plasma pH in Equilibrium Dialysis: Influence on Drug Plasma Protein Binding ","monoproticAcid",5.56,NA,2.74,0.94,"ChemAxon","no",0.0142484450164782,0.985751554983522,0,2,0.023485932747618,0.0439431935536961,0.024101566504273,0.0669340503432027,0.0685553171449239,0.0554424462352788,0.0378049791274272,0.0860038676654381,0.027946040141577,0.113433091938948,0.041288048462417,"RodgersRowland",117.5,0.21,0.978,"in silico"
"304","S-warfarin","5543-57-7","hep",0.36,1,1,"default",NA,0.014,0.0276134122287968,"in vitro","literature","Control and Measurement of Plasma pH in Equilibrium Dialysis: Influence on Drug Plasma Protein Binding ","monoproticAcid",5.56,NA,2.74,0.94,"ChemAxon","no",0.0142484450164782,0.985751554983522,0,2,0.0291614385994595,0.0502094833021975,0.0311211637148855,0.0735065275169855,0.0778127297375659,0.0613436823956293,0.0432124318728032,0.0897474650410645,0.0317196606035666,0.119737975602577,0.0455838838055726,"RodgersRowland",117.5,0.21,0.978,"in silico"
"305","S-warfarin","5543-57-7","hep",0.36,1,1,"default",NA,0.021,0.0411361410381978,"in vitro","literature","https://www-sciencedirect-com.ezproxy.library.wur.nl/science/article/pii/S0022354920305104","monoproticAcid",5.56,NA,2.74,0.94,"ChemAxon","no",0.0142484450164782,0.985751554983522,0,2,0.0341275062198209,0.0556924868321363,0.0372633112741715,0.0792574450440455,0.0859129657561278,0.0665072640359359,0.0479439530250072,0.0930231127447376,0.0350215785078076,0.125254748808252,0.0493427397308337,"RodgersRowland",117.5,0.21,0.978,"in silico"
"306","S-warfarin","5543-57-7","hep",0.36,1,1,"default",NA,0.0078,0.0154792617582854,"in vitro","literature","A Novel Method for Preventing Non-specific Binding in Equilibrium Dialysis Assays Using Solutol® as an Additive","monoproticAcid",5.56,NA,2.74,0.94,"ChemAxon","no",0.0142484450164782,0.985751554983522,0,2,0.0247629215642823,0.0453531087471089,0.0256809758766608,0.0684128577073038,0.0706382349782684,0.0567702243713577,0.0390216559951368,0.086846177074954,0.0287951047455247,0.114851690763264,0.042254611414627,"RodgersRowland",117.5,0.21,0.978,"in silico"
"307","S-warfarin","5543-57-7","hep",0.36,1,1,"default",NA,0.008,0.0158730158730159,"in vitro","literature","A Novel Method for Preventing Non-specific Binding in Equilibrium Dialysis Assays Using Solutol® as an Additive","monoproticAcid",5.56,NA,2.74,0.94,"ChemAxon","no",0.0142484450164782,0.985751554983522,0,2,0.0249048092105784,0.0455097659908214,0.0258564658069261,0.0685771696366484,0.0708696702930844,0.0569177552753664,0.0391568423137712,0.0869397670093447,0.0288894452570744,0.115009312854855,0.0423620072982059,"RodgersRowland",117.5,0.21,0.978,"in silico"
"308","S-warfarin","5543-57-7","hep",0.36,1,1,"default",NA,0.0229,0.0447746602795972,"in vitro","literature","Improving Confidence in the Determination of Free Fraction for Highly Bound Drugs Using Bidirectional Equilibrium Dialysis","monoproticAcid",5.56,NA,2.74,0.94,"ChemAxon","no",0.0142484450164782,0.985751554983522,0,2,0.0354754388596333,0.0571807306474054,0.038930465611692,0.080818408372819,0.0881116012468802,0.0679088076240192,0.049228223052034,0.0939122171214488,0.0359178133675301,0.126752158678364,0.0503630006248331,"RodgersRowland",117.5,0.21,0.978,"in silico"
"309","S-warfarin","5543-57-7","hep",0.36,1,1,"default",NA,0.0106,0.0209776370472986,"in vitro","literature","","monoproticAcid",5.56,NA,2.74,0.94,"ChemAxon","no",0.0142484450164782,0.985751554983522,0,2,0.0267493486124269,0.0475463101590844,0.0281378349003752,0.0707132247181278,0.0738783293856931,0.0588356570274803,0.0409142644560184,0.0881564361564233,0.030115871907221,0.117058400045534,0.0437581537847315,"RodgersRowland",117.5,0.21,0.978,"in silico"
"310","S-warfarin","5543-57-7","hep",0.36,1,1,"default",NA,0.0147,0.0289740810091653,"in vitro","literature","","monoproticAcid",5.56,NA,2.74,0.94,"ChemAxon","no",0.0142484450164782,0.985751554983522,0,2,0.0296580453614957,0.0507577836551914,0.0317353784708141,0.0740816192696915,0.0786227533394221,0.06186004055966,0.0436855839880236,0.0900750298114318,0.0320498523939907,0.120289652923144,0.0459597693980987,"RodgersRowland",117.5,0.21,0.978,"in silico"
"311","S-warfarin","5543-57-7","hep",1,1,1,"default",NA,0.011,0.0217606330365974,"in vitro","httk","Ito 2004","monoproticAcid",5.56,NA,2.74,0.94,"ChemAxon","no",0.0142484450164782,0.985751554983522,0,2,0.027033123905019,0.0478596246465095,0.0284888147609058,0.071041848576817,0.0743412000153252,0.0591307188354979,0.0411846370932872,0.0883436160252046,0.0303045529303205,0.117373644228716,0.0439729455518892,"RodgersRowland",117.5,1,0.941,"in silico"
"312","S-warfarin","5543-57-7","hep",1,1,1,"default",NA,0.006,0.0119284294234592,"in vitro","literature","Control and Measurement of Plasma pH in Equilibrium Dialysis: Influence on Drug Plasma Protein Binding ","monoproticAcid",5.56,NA,2.74,0.94,"ChemAxon","no",0.0142484450164782,0.985751554983522,0,2,0.023485932747618,0.0439431935536961,0.024101566504273,0.0669340503432027,0.0685553171449239,0.0554424462352788,0.0378049791274272,0.0860038676654381,0.027946040141577,0.113433091938948,0.041288048462417,"RodgersRowland",117.5,1,0.941,"in silico"
"313","S-warfarin","5543-57-7","hep",1,1,1,"default",NA,0.014,0.0276134122287968,"in vitro","literature","Control and Measurement of Plasma pH in Equilibrium Dialysis: Influence on Drug Plasma Protein Binding ","monoproticAcid",5.56,NA,2.74,0.94,"ChemAxon","no",0.0142484450164782,0.985751554983522,0,2,0.0291614385994595,0.0502094833021975,0.0311211637148855,0.0735065275169855,0.0778127297375659,0.0613436823956293,0.0432124318728032,0.0897474650410645,0.0317196606035666,0.119737975602577,0.0455838838055726,"RodgersRowland",117.5,1,0.941,"in silico"
"314","S-warfarin","5543-57-7","hep",1,1,1,"default",NA,0.021,0.0411361410381978,"in vitro","literature","https://www-sciencedirect-com.ezproxy.library.wur.nl/science/article/pii/S0022354920305104","monoproticAcid",5.56,NA,2.74,0.94,"ChemAxon","no",0.0142484450164782,0.985751554983522,0,2,0.0341275062198209,0.0556924868321363,0.0372633112741715,0.0792574450440455,0.0859129657561278,0.0665072640359359,0.0479439530250072,0.0930231127447376,0.0350215785078076,0.125254748808252,0.0493427397308337,"RodgersRowland",117.5,1,0.941,"in silico"
"315","S-warfarin","5543-57-7","hep",1,1,1,"default",NA,0.0078,0.0154792617582854,"in vitro","literature","A Novel Method for Preventing Non-specific Binding in Equilibrium Dialysis Assays Using Solutol® as an Additive","monoproticAcid",5.56,NA,2.74,0.94,"ChemAxon","no",0.0142484450164782,0.985751554983522,0,2,0.0247629215642823,0.0453531087471089,0.0256809758766608,0.0684128577073038,0.0706382349782684,0.0567702243713577,0.0390216559951368,0.086846177074954,0.0287951047455247,0.114851690763264,0.042254611414627,"RodgersRowland",117.5,1,0.941,"in silico"
"316","S-warfarin","5543-57-7","hep",1,1,1,"default",NA,0.008,0.0158730158730159,"in vitro","literature","A Novel Method for Preventing Non-specific Binding in Equilibrium Dialysis Assays Using Solutol® as an Additive","monoproticAcid",5.56,NA,2.74,0.94,"ChemAxon","no",0.0142484450164782,0.985751554983522,0,2,0.0249048092105784,0.0455097659908214,0.0258564658069261,0.0685771696366484,0.0708696702930844,0.0569177552753664,0.0391568423137712,0.0869397670093447,0.0288894452570744,0.115009312854855,0.0423620072982059,"RodgersRowland",117.5,1,0.941,"in silico"
"317","S-warfarin","5543-57-7","hep",1,1,1,"default",NA,0.0229,0.0447746602795972,"in vitro","literature","Improving Confidence in the Determination of Free Fraction for Highly Bound Drugs Using Bidirectional Equilibrium Dialysis","monoproticAcid",5.56,NA,2.74,0.94,"ChemAxon","no",0.0142484450164782,0.985751554983522,0,2,0.0354754388596333,0.0571807306474054,0.038930465611692,0.080818408372819,0.0881116012468802,0.0679088076240192,0.049228223052034,0.0939122171214488,0.0359178133675301,0.126752158678364,0.0503630006248331,"RodgersRowland",117.5,1,0.941,"in silico"
"318","S-warfarin","5543-57-7","hep",1,1,1,"default",NA,0.0106,0.0209776370472986,"in vitro","literature","","monoproticAcid",5.56,NA,2.74,0.94,"ChemAxon","no",0.0142484450164782,0.985751554983522,0,2,0.0267493486124269,0.0475463101590844,0.0281378349003752,0.0707132247181278,0.0738783293856931,0.0588356570274803,0.0409142644560184,0.0881564361564233,0.030115871907221,0.117058400045534,0.0437581537847315,"RodgersRowland",117.5,1,0.941,"in silico"
"319","S-warfarin","5543-57-7","hep",1,1,1,"default",NA,0.0147,0.0289740810091653,"in vitro","literature","","monoproticAcid",5.56,NA,2.74,0.94,"ChemAxon","no",0.0142484450164782,0.985751554983522,0,2,0.0296580453614957,0.0507577836551914,0.0317353784708141,0.0740816192696915,0.0786227533394221,0.06186004055966,0.0436855839880236,0.0900750298114318,0.0320498523939907,0.120289652923144,0.0459597693980987,"RodgersRowland",117.5,1,0.941,"in silico"
"320","Tolbutamide","64-77-7","hep",0.067,1,1,"default",NA,0.04,0.0769230769230769,"in vitro","httk","Obach 1999","monoproticAcid",4.33,NA,2.3,1.36,"ChemAxon","no",0.000850414218312942,0.999149585781687,0,2,0.0248354600099396,0.0482070033276546,0.0351136845484153,0.0795414581796906,0.08064091624487,0.06853979186843,0.0486898920703474,0.101534543751832,0.039310507952542,0.126038926800914,0.054667285535408,"RodgersRowland",117.5,0.04,0.995,"in silico"
"321","Tolbutamide","64-77-7","hep",0.067,1,1,"default",NA,0.0245,0.0478282088823817,"in vitro","this work","this work","monoproticAcid",4.33,NA,2.3,1.36,"ChemAxon","no",0.000850414218312942,0.999149585781687,0,2,0.0227643508249558,0.0449403233522042,0.028905628016632,0.0730725265612054,0.0735918092879876,0.0620182164776339,0.0430781979731414,0.0948665997337106,0.0339423477619021,0.119894331330384,0.0484348401900327,"RodgersRowland",117.5,0.04,0.995,"in silico"
"322","Tolbutamide","64-77-7","hep",0.067,1,1,"default",NA,0.02174,0.0425548574001214,"in vitro","this work","this work","monoproticAcid",4.33,NA,2.3,1.36,"ChemAxon","no",0.000850414218312942,0.999149585781687,0,2,0.0223955597700812,0.0443586435630272,0.0278001934341983,0.0719206393826881,0.0723366134685686,0.0608569553112728,0.0420789543790582,0.0936792755085483,0.0329864689150526,0.118800196911115,0.0473250628253078,"RodgersRowland",117.5,0.04,0.995,"in silico"
"323","Tolbutamide","64-77-7","hep",0.067,1,1,"default",NA,0.065,0.122065727699531,"in vitro","literature","https://www-sciencedirect-com.ezproxy.library.wur.nl/science/article/pii/S0022354920305104","monoproticAcid",4.33,NA,2.3,1.36,"ChemAxon","no",0.000850414218312942,0.999149585781687,0,2,0.0281759586953975,0.0534758419977358,0.0451266789545175,0.0899752188546667,0.0920104435946801,0.079058461853585,0.0577410115819701,0.112289292168157,0.0479688308406709,0.135949564656609,0.0647196167376262,"RodgersRowland",117.5,0.04,0.995,"in silico"
"324","Tolbutamide","64-77-7","hep",0.067,1,1,"default",NA,0.0696,0.130142109199701,"in vitro","literature","Improving Confidence in the Determination of Free Fraction for Highly Bound Drugs Using Bidirectional Equilibrium Dialysis","monoproticAcid",4.33,NA,2.3,1.36,"ChemAxon","no",0.000850414218312942,0.999149585781687,0,2,0.0287906104535217,0.0544453083130308,0.0469690699252403,0.0918950308188623,0.0941024366270452,0.0809938971308535,0.0594064175721086,0.114268165876761,0.0495619622520867,0.137773122022057,0.0665692456788343,"RodgersRowland",117.5,0.04,0.995,"in silico"
"325","Tolbutamide","64-77-7","hep",0.25,1,1,"default",NA,0.04,0.0769230769230769,"in vitro","httk","Obach 1999","monoproticAcid",4.33,NA,2.3,1.36,"ChemAxon","no",0.000850414218312942,0.999149585781687,0,2,0.0248354600099396,0.0482070033276546,0.0351136845484153,0.0795414581796906,0.08064091624487,0.06853979186843,0.0486898920703474,0.101534543751832,0.039310507952542,0.126038926800914,0.054667285535408,"RodgersRowland",117.5,2.4435,0.981,"in silico"
"326","Tolbutamide","64-77-7","hep",0.25,1,1,"default",NA,0.0245,0.0478282088823817,"in vitro","this work","this work","monoproticAcid",4.33,NA,2.3,1.36,"ChemAxon","no",0.000850414218312942,0.999149585781687,0,2,0.0227643508249558,0.0449403233522042,0.028905628016632,0.0730725265612054,0.0735918092879876,0.0620182164776339,0.0430781979731414,0.0948665997337106,0.0339423477619021,0.119894331330384,0.0484348401900327,"RodgersRowland",117.5,2.4435,0.981,"in silico"
"327","Tolbutamide","64-77-7","hep",0.25,1,1,"default",NA,0.02174,0.0425548574001214,"in vitro","this work","this work","monoproticAcid",4.33,NA,2.3,1.36,"ChemAxon","no",0.000850414218312942,0.999149585781687,0,2,0.0223955597700812,0.0443586435630272,0.0278001934341983,0.0719206393826881,0.0723366134685686,0.0608569553112728,0.0420789543790582,0.0936792755085483,0.0329864689150526,0.118800196911115,0.0473250628253078,"RodgersRowland",117.5,2.4435,0.981,"in silico"
"328","Tolbutamide","64-77-7","hep",0.25,1,1,"default",NA,0.065,0.122065727699531,"in vitro","literature","https://www-sciencedirect-com.ezproxy.library.wur.nl/science/article/pii/S0022354920305104","monoproticAcid",4.33,NA,2.3,1.36,"ChemAxon","no",0.000850414218312942,0.999149585781687,0,2,0.0281759586953975,0.0534758419977358,0.0451266789545175,0.0899752188546667,0.0920104435946801,0.079058461853585,0.0577410115819701,0.112289292168157,0.0479688308406709,0.135949564656609,0.0647196167376262,"RodgersRowland",117.5,2.4435,0.981,"in silico"
"329","Tolbutamide","64-77-7","hep",0.25,1,1,"default",NA,0.0696,0.130142109199701,"in vitro","literature","Improving Confidence in the Determination of Free Fraction for Highly Bound Drugs Using Bidirectional Equilibrium Dialysis","monoproticAcid",4.33,NA,2.3,1.36,"ChemAxon","no",0.000850414218312942,0.999149585781687,0,2,0.0287906104535217,0.0544453083130308,0.0469690699252403,0.0918950308188623,0.0941024366270452,0.0809938971308535,0.0594064175721086,0.114268165876761,0.0495619622520867,0.137773122022057,0.0665692456788343,"RodgersRowland",117.5,2.4435,0.981,"in silico"
"330","Tolbutamide","64-77-7","hep",0.43,1,1,"default",NA,0.04,0.0769230769230769,"in vitro","httk","Obach 1999","monoproticAcid",4.33,NA,2.3,1.36,"ChemAxon","no",0.000850414218312942,0.999149585781687,0,2,0.0248354600099396,0.0482070033276546,0.0351136845484153,0.0795414581796906,0.08064091624487,0.06853979186843,0.0486898920703474,0.101534543751832,0.039310507952542,0.126038926800914,0.054667285535408,"RodgersRowland",117.5,0.93,0.967,"in silico"
"331","Tolbutamide","64-77-7","hep",0.43,1,1,"default",NA,0.0245,0.0478282088823817,"in vitro","this work","this work","monoproticAcid",4.33,NA,2.3,1.36,"ChemAxon","no",0.000850414218312942,0.999149585781687,0,2,0.0227643508249558,0.0449403233522042,0.028905628016632,0.0730725265612054,0.0735918092879876,0.0620182164776339,0.0430781979731414,0.0948665997337106,0.0339423477619021,0.119894331330384,0.0484348401900327,"RodgersRowland",117.5,0.93,0.967,"in silico"
"332","Tolbutamide","64-77-7","hep",0.43,1,1,"default",NA,0.02174,0.0425548574001214,"in vitro","this work","this work","monoproticAcid",4.33,NA,2.3,1.36,"ChemAxon","no",0.000850414218312942,0.999149585781687,0,2,0.0223955597700812,0.0443586435630272,0.0278001934341983,0.0719206393826881,0.0723366134685686,0.0608569553112728,0.0420789543790582,0.0936792755085483,0.0329864689150526,0.118800196911115,0.0473250628253078,"RodgersRowland",117.5,0.93,0.967,"in silico"
"333","Tolbutamide","64-77-7","hep",0.43,1,1,"default",NA,0.065,0.122065727699531,"in vitro","literature","https://www-sciencedirect-com.ezproxy.library.wur.nl/science/article/pii/S0022354920305104","monoproticAcid",4.33,NA,2.3,1.36,"ChemAxon","no",0.000850414218312942,0.999149585781687,0,2,0.0281759586953975,0.0534758419977358,0.0451266789545175,0.0899752188546667,0.0920104435946801,0.079058461853585,0.0577410115819701,0.112289292168157,0.0479688308406709,0.135949564656609,0.0647196167376262,"RodgersRowland",117.5,0.93,0.967,"in silico"
"334","Tolbutamide","64-77-7","hep",0.43,1,1,"default",NA,0.0696,0.130142109199701,"in vitro","literature","Improving Confidence in the Determination of Free Fraction for Highly Bound Drugs Using Bidirectional Equilibrium Dialysis","monoproticAcid",4.33,NA,2.3,1.36,"ChemAxon","no",0.000850414218312942,0.999149585781687,0,2,0.0287906104535217,0.0544453083130308,0.0469690699252403,0.0918950308188623,0.0941024366270452,0.0809938971308535,0.0594064175721086,0.114268165876761,0.0495619622520867,0.137773122022057,0.0665692456788343,"RodgersRowland",117.5,0.93,0.967,"in silico"
"335","Tolbutamide","64-77-7","hep",0.5,1,1,"default",NA,0.04,0.0769230769230769,"in vitro","httk","Obach 1999","monoproticAcid",4.33,NA,2.3,1.36,"ChemAxon","no",0.000850414218312942,0.999149585781687,0,2,0.0248354600099396,0.0482070033276546,0.0351136845484153,0.0795414581796906,0.08064091624487,0.06853979186843,0.0486898920703474,0.101534543751832,0.039310507952542,0.126038926800914,0.054667285535408,"RodgersRowland",117.5,0.06,0.962,"in silico"
"336","Tolbutamide","64-77-7","hep",0.5,1,1,"default",NA,0.0245,0.0478282088823817,"in vitro","this work","this work","monoproticAcid",4.33,NA,2.3,1.36,"ChemAxon","no",0.000850414218312942,0.999149585781687,0,2,0.0227643508249558,0.0449403233522042,0.028905628016632,0.0730725265612054,0.0735918092879876,0.0620182164776339,0.0430781979731414,0.0948665997337106,0.0339423477619021,0.119894331330384,0.0484348401900327,"RodgersRowland",117.5,0.06,0.962,"in silico"
"337","Tolbutamide","64-77-7","hep",0.5,1,1,"default",NA,0.02174,0.0425548574001214,"in vitro","this work","this work","monoproticAcid",4.33,NA,2.3,1.36,"ChemAxon","no",0.000850414218312942,0.999149585781687,0,2,0.0223955597700812,0.0443586435630272,0.0278001934341983,0.0719206393826881,0.0723366134685686,0.0608569553112728,0.0420789543790582,0.0936792755085483,0.0329864689150526,0.118800196911115,0.0473250628253078,"RodgersRowland",117.5,0.06,0.962,"in silico"
"338","Tolbutamide","64-77-7","hep",0.5,1,1,"default",NA,0.065,0.122065727699531,"in vitro","literature","https://www-sciencedirect-com.ezproxy.library.wur.nl/science/article/pii/S0022354920305104","monoproticAcid",4.33,NA,2.3,1.36,"ChemAxon","no",0.000850414218312942,0.999149585781687,0,2,0.0281759586953975,0.0534758419977358,0.0451266789545175,0.0899752188546667,0.0920104435946801,0.079058461853585,0.0577410115819701,0.112289292168157,0.0479688308406709,0.135949564656609,0.0647196167376262,"RodgersRowland",117.5,0.06,0.962,"in silico"
"339","Tolbutamide","64-77-7","hep",0.5,1,1,"default",NA,0.0696,0.130142109199701,"in vitro","literature","Improving Confidence in the Determination of Free Fraction for Highly Bound Drugs Using Bidirectional Equilibrium Dialysis","monoproticAcid",4.33,NA,2.3,1.36,"ChemAxon","no",0.000850414218312942,0.999149585781687,0,2,0.0287906104535217,0.0544453083130308,0.0469690699252403,0.0918950308188623,0.0941024366270452,0.0809938971308535,0.0594064175721086,0.114268165876761,0.0495619622520867,0.137773122022057,0.0665692456788343,"RodgersRowland",117.5,0.06,0.962,"in silico"
"340","Tolbutamide","64-77-7","hep",0.84,1,1,"default",NA,0.04,0.0769230769230769,"in vitro","httk","Obach 1999","monoproticAcid",4.33,NA,2.3,1.36,"ChemAxon","no",0.000850414218312942,0.999149585781687,0,2,0.0248354600099396,0.0482070033276546,0.0351136845484153,0.0795414581796906,0.08064091624487,0.06853979186843,0.0486898920703474,0.101534543751832,0.039310507952542,0.126038926800914,0.054667285535408,"RodgersRowland",117.5,1.32,0.938,"in silico"
"341","Tolbutamide","64-77-7","hep",0.84,1,1,"default",NA,0.0245,0.0478282088823817,"in vitro","this work","this work","monoproticAcid",4.33,NA,2.3,1.36,"ChemAxon","no",0.000850414218312942,0.999149585781687,0,2,0.0227643508249558,0.0449403233522042,0.028905628016632,0.0730725265612054,0.0735918092879876,0.0620182164776339,0.0430781979731414,0.0948665997337106,0.0339423477619021,0.119894331330384,0.0484348401900327,"RodgersRowland",117.5,1.32,0.938,"in silico"
"342","Tolbutamide","64-77-7","hep",0.84,1,1,"default",NA,0.02174,0.0425548574001214,"in vitro","this work","this work","monoproticAcid",4.33,NA,2.3,1.36,"ChemAxon","no",0.000850414218312942,0.999149585781687,0,2,0.0223955597700812,0.0443586435630272,0.0278001934341983,0.0719206393826881,0.0723366134685686,0.0608569553112728,0.0420789543790582,0.0936792755085483,0.0329864689150526,0.118800196911115,0.0473250628253078,"RodgersRowland",117.5,1.32,0.938,"in silico"
"343","Tolbutamide","64-77-7","hep",0.84,1,1,"default",NA,0.065,0.122065727699531,"in vitro","literature","https://www-sciencedirect-com.ezproxy.library.wur.nl/science/article/pii/S0022354920305104","monoproticAcid",4.33,NA,2.3,1.36,"ChemAxon","no",0.000850414218312942,0.999149585781687,0,2,0.0281759586953975,0.0534758419977358,0.0451266789545175,0.0899752188546667,0.0920104435946801,0.079058461853585,0.0577410115819701,0.112289292168157,0.0479688308406709,0.135949564656609,0.0647196167376262,"RodgersRowland",117.5,1.32,0.938,"in silico"
"344","Tolbutamide","64-77-7","hep",0.84,1,1,"default",NA,0.0696,0.130142109199701,"in vitro","literature","Improving Confidence in the Determination of Free Fraction for Highly Bound Drugs Using Bidirectional Equilibrium Dialysis","monoproticAcid",4.33,NA,2.3,1.36,"ChemAxon","no",0.000850414218312942,0.999149585781687,0,2,0.0287906104535217,0.0544453083130308,0.0469690699252403,0.0918950308188623,0.0941024366270452,0.0809938971308535,0.0594064175721086,0.114268165876761,0.0495619622520867,0.137773122022057,0.0665692456788343,"RodgersRowland",117.5,1.32,0.938,"in silico"
"345","Tolbutamide","64-77-7","hep",1,1,1,"default",NA,0.04,0.0769230769230769,"in vitro","httk","Obach 1999","monoproticAcid",4.33,NA,2.3,1.36,"ChemAxon","no",0.000850414218312942,0.999149585781687,0,2,0.0248354600099396,0.0482070033276546,0.0351136845484153,0.0795414581796906,0.08064091624487,0.06853979186843,0.0486898920703474,0.101534543751832,0.039310507952542,0.126038926800914,0.054667285535408,"RodgersRowland",117.5,1.1,0.927,"in silico"
"346","Tolbutamide","64-77-7","hep",1,1,1,"default",NA,0.0245,0.0478282088823817,"in vitro","this work","this work","monoproticAcid",4.33,NA,2.3,1.36,"ChemAxon","no",0.000850414218312942,0.999149585781687,0,2,0.0227643508249558,0.0449403233522042,0.028905628016632,0.0730725265612054,0.0735918092879876,0.0620182164776339,0.0430781979731414,0.0948665997337106,0.0339423477619021,0.119894331330384,0.0484348401900327,"RodgersRowland",117.5,1.1,0.927,"in silico"
"347","Tolbutamide","64-77-7","hep",1,1,1,"default",NA,0.02174,0.0425548574001214,"in vitro","this work","this work","monoproticAcid",4.33,NA,2.3,1.36,"ChemAxon","no",0.000850414218312942,0.999149585781687,0,2,0.0223955597700812,0.0443586435630272,0.0278001934341983,0.0719206393826881,0.0723366134685686,0.0608569553112728,0.0420789543790582,0.0936792755085483,0.0329864689150526,0.118800196911115,0.0473250628253078,"RodgersRowland",117.5,1.1,0.927,"in silico"
"348","Tolbutamide","64-77-7","hep",1,1,1,"default",NA,0.065,0.122065727699531,"in vitro","literature","https://www-sciencedirect-com.ezproxy.library.wur.nl/science/article/pii/S0022354920305104","monoproticAcid",4.33,NA,2.3,1.36,"ChemAxon","no",0.000850414218312942,0.999149585781687,0,2,0.0281759586953975,0.0534758419977358,0.0451266789545175,0.0899752188546667,0.0920104435946801,0.079058461853585,0.0577410115819701,0.112289292168157,0.0479688308406709,0.135949564656609,0.0647196167376262,"RodgersRowland",117.5,1.1,0.927,"in silico"
"349","Tolbutamide","64-77-7","hep",1,1,1,"default",NA,0.0696,0.130142109199701,"in vitro","literature","Improving Confidence in the Determination of Free Fraction for Highly Bound Drugs Using Bidirectional Equilibrium Dialysis","monoproticAcid",4.33,NA,2.3,1.36,"ChemAxon","no",0.000850414218312942,0.999149585781687,0,2,0.0287906104535217,0.0544453083130308,0.0469690699252403,0.0918950308188623,0.0941024366270452,0.0809938971308535,0.0594064175721086,0.114268165876761,0.0495619622520867,0.137773122022057,0.0665692456788343,"RodgersRowland",117.5,1.1,0.927,"in silico"
"350","Verapamil","52-53-9","hep",0.1,1,1,"default",NA,0.1,0.181818181818182,"in vitro","httk","Obach 1999","monoproticBase",9.68,NA,5.04,2.79,"ChemAxon","no",0.00522067610482414,0,0.994779323895176,3,24.6191584884488,6.35555632619703,54.1312413106837,11.8777978283887,13.0838251027799,12.1469160002999,8.91030253407223,3.90515824277014,5.81082690655562,37.5047544850673,5.90803359853722,"RodgersRowland",117.5,24.65,0.593,"in silico"
"351","Verapamil","52-53-9","hep",0.1,1,1,"default",NA,0.137,0.240985048372911,"in vitro","literature","Control and Measurement of Plasma pH in Equilibrium Dialysis: Influence on Drug Plasma Protein Binding ","monoproticBase",9.68,NA,5.04,2.79,"ChemAxon","no",0.00522067610482414,0,0.994779323895176,3,25.5000152420994,7.72463671768689,49.32773361703,11.9742529346292,14.1300289682617,11.8885499348912,9.03863114799917,3.63073475648978,5.62745367012399,34.4092502595598,5.74834589502375,"RodgersRowland",117.5,24.65,0.593,"in silico"
"352","Verapamil","52-53-9","hep",0.1,1,1,"default",NA,0.233,0.3779399837794,"in vitro","literature","Control and Measurement of Plasma pH in Equilibrium Dialysis: Influence on Drug Plasma Protein Binding ","monoproticBase",9.68,NA,5.04,2.79,"ChemAxon","no",0.00522067610482414,0,0.994779323895176,3,27.7854814137335,11.2768453010119,36.8645785199824,12.2245148319019,16.8445038624849,11.218194738155,9.37159187602581,2.91871706235695,5.15167446208517,26.3776717285132,5.33402104266446,"RodgersRowland",117.5,24.65,0.593,"in silico"
"353","Verapamil","52-53-9","hep",0.1,1,1,"default",NA,0.1722,0.293806517659103,"in vitro","this work","this work","monoproticBase",9.68,NA,5.04,2.79,"ChemAxon","no",0.00522067610482414,0,0.994779323895176,3,26.3380195050319,9.02711319823941,44.7579100814459,12.0660156302959,15.1253364294769,11.6427530294213,9.1607167482756,3.36966160197441,5.45300129384309,31.4643381315094,5.59642678249201,"RodgersRowland",117.5,24.65,0.593,"in silico"
"354","Verapamil","52-53-9","hep",0.1,1,1,"default",NA,0.12723,0.225739201405215,"in vitro","this work","this work","monoproticBase",9.68,NA,5.04,2.79,"ChemAxon","no",0.00522067610482414,0,0.994779323895176,3,25.2674214452571,7.36312548998808,50.5961192972191,11.9487835727922,13.8537745962142,11.9567725418924,9.00474545724062,3.70319739056976,5.67587411660878,35.2266306996465,5.79051208051906,"RodgersRowland",117.5,24.65,0.593,"in silico"
"355","Verapamil","52-53-9","hep",0.1,1,1,"default",NA,0.288,0.447204968944099,"in vitro","literature","https://www-sciencedirect-com.ezproxy.library.wur.nl/science/article/pii/S0022354920305104","monoproticBase",9.68,NA,5.04,2.79,"ChemAxon","no",0.00522067610482414,0,0.994779323895176,3,29.0948630745656,13.3119648018753,29.7242292456323,12.3678940438811,18.3996717706336,10.8341370733583,9.56235062645774,2.51079025842669,4.87909262414627,21.7762465284344,5.09664742933362,"RodgersRowland",117.5,24.65,0.593,"in silico"
